date,All in QQQ,All in VGT,Top 5,Top 10,Top 15,Top 20,Top 25,Top 50,Top 75
2023-03-08,199071.595826461,211382.32978673445,195336.3093539708,195646.6092543449,195887.04519119655,198029.5634693222,198462.89909699734,199747.0915536403,201087.73152339028
2023-03-09,195622.53417970202,208053.1957025601,192394.8318359649,192324.20802735552,192599.82247441905,194669.93483235428,195069.67257857698,196334.8267755979,197615.01119460104
2023-03-10,192875.23300211984,203938.69193472658,189667.48936802056,189631.6940987317,190049.20651718584,192146.18422219096,192564.1606025075,193796.41583483166,194980.0332610905
2023-03-13,194305.6758041879,204888.1619031279,192540.17123312154,191914.12043838628,192032.16419346764,194017.63150298683,194328.84977746764,195334.27644683816,196516.80717745918
2023-03-14,198770.78775789886,209512.6054341743,197344.39503943129,197319.8989160343,197135.73568101673,199004.8460798493,199249.43393657342,200079.92367590827,201141.12019865937
2023-03-15,201334.40571765133,210957.30079826195,200898.3283924171,200956.90317907723,200675.08199077338,202380.02823098906,202519.77787630056,202848.7406335557,203656.01595921398
2023-03-16,206641.70118428898,216719.3075683594,207306.82753248815,207638.91777538043,207008.46260475522,208460.79027218925,208483.71329596898,208453.71484804375,209123.08694261962
2023-03-17,205665.15814655696,216128.93191658973,207070.71320693174,207250.23628862787,206585.25959144966,207953.7025861829,207866.60587471738,207666.4076289721,208255.37748137632
2023-03-20,206395.01966485672,216790.13646131445,206420.69323191792,207081.94372332035,206756.78086064465,208382.31777347633,208389.11174319728,208476.6766332062,209154.7544062617
2023-03-21,209342.87327025356,219234.2758422304,210147.1179031976,211115.59679587858,210459.2503571385,211802.98134588829,211664.4688989429,211455.70410869777,211990.321205251
2023-03-22,208017.09518606393,218092.5840573325,209410.26890529777,210417.82246624026,209566.4042216491,210867.58032008313,210690.00644453272,210369.35618494597,210777.5358976806
2023-03-23,210483.76241964672,221172.1720562333,211879.7729138012,213262.2890375025,212343.35610168937,213681.88031154193,213519.56896081773,213218.73452726286,213515.19453281697
2023-03-24,211258.40303761532,221572.56980063993,212886.06400577875,213965.2418327127,213189.6082762926,214521.44874611887,214320.91431307467,213998.8536290967,214245.34993816615
2023-03-27,209811.0253783982,220184.43908780598,210319.96790161123,211352.63937441478,210914.5633084739,212331.53313060154,212234.34177733518,212109.1170561345,212520.462334561
2023-03-28,208696.6004183773,219237.1941140716,208998.01989193773,209895.69668967274,209560.19849176958,210968.9651333443,210877.66174276886,210932.6327390249,211464.5200874847
2023-03-29,214022.80624219816,225238.08610049813,214753.9556048829,215417.76039636286,215009.87057406243,216383.2472535553,216335.78973760898,216372.7436909073,216949.41537606326
2023-03-30,216048.66636140738,227511.39196720623,217020.21799068537,217445.53687135316,216984.27390504337,218404.05423772763,218355.09725379472,218343.2633731046,218896.81047739627
2023-03-31,219641.6486377727,231206.1340270204,220960.32006660383,221612.43988589838,221034.09076859104,222301.50284440536,222198.3510892897,221955.48251727354,222467.99552963
2023-04-03,219107.84252720446,230900.24189809346,220659.54072466397,221357.97077584406,220757.4981920162,221964.04182878943,221835.61773061875,221526.65254356797,221998.17334645815
2023-04-04,218368.70671075137,229436.71849851412,220740.66910799773,221189.22111487226,220547.68894744886,221592.13303143886,221392.07486150015,220807.87100627855,221202.04376841677
2023-04-05,217733.7795637491,228198.54122444088,219209.88218189322,219805.81500059925,219456.99119376394,220669.083370064,220620.0240215591,220246.75433159963,220642.53484409733
2023-04-06,219201.74858820825,229382.03623940336,222501.10255064495,223039.12666769116,222109.68803396073,223006.1881798036,222823.74627882752,222088.82723638834,222294.18785371396
2023-04-10,219077.7356564902,229249.201858243,220379.19401264406,221389.8977086343,220761.19822369365,221924.1530773233,221840.7626800029,221488.1873772078,221834.65175407217
2023-04-11,217671.6980165441,227546.3649615957,217391.6581624712,218764.5281150372,218357.240345642,219716.56556715036,219750.33683688036,219753.58793962141,220274.35243843662
2023-04-12,217269.7182946137,227702.59008821074,217486.93531859395,218491.89093530737,217968.30429359106,219212.00491170853,219232.87549399433,219248.89190481143,219803.83738728892
2023-04-13,221524.3708483446,232109.7793019652,224133.9986923808,224424.97984217037,223523.13141429253,224509.3172378654,224344.69471102688,223996.61549291483,224357.85619376606
2023-04-14,221107.90757685114,231222.25606072877,223413.22703565547,224211.1573354371,223207.37545212256,224086.240857646,223908.01436238835,223542.8053463767,223879.46531967717
2023-04-17,221295.29228568682,232061.13391158698,223644.8072248301,224054.1237891479,223126.34815192816,224052.19593454016,223881.58931450502,223507.0576311953,223931.01588136368
2023-04-18,221309.18303594983,232717.69549166865,223754.47898203184,224190.91507912148,223313.63599248766,224210.42421639443,223985.236936401,223567.43116014058,224031.9138776765
2023-04-19,222725.9314165599,233752.24887915773,226264.24807690954,226269.2432595828,224979.02370809973,225734.1826070011,225459.780263011,225124.24166750512,225512.42933765205
2023-04-20,221027.7869139627,232075.75611816676,224102.40719256684,223827.8859831161,222496.4472456274,223377.6388218599,223202.8332887338,223312.36447409366,223824.34228587378
2023-04-21,221258.37523049957,231390.4317785373,224280.8159507899,224016.91498036555,222699.69604416104,223542.9866973568,223361.74914856156,223505.77996202832,224002.04585653017
2023-04-24,220797.19859742583,230386.97480904797,223258.35665697875,223260.96702499743,222006.5959442471,222882.21008868,222723.49402188664,222901.68376836856,223465.63275945428
2023-04-25,216632.07885585632,225412.47160980472,219023.74594926578,219023.1641926048,218055.98839578114,218908.6324400103,218748.58693321995,218993.68238899222,219471.09504227544
2023-04-26,219466.7264933915,229931.52408274656,225816.92738877446,224576.8722605952,222809.7735225575,223118.1028059544,222716.0113425365,222365.67173156928,222604.7668041262
2023-04-27,225434.25039782806,234286.20126244205,233963.67888969346,232949.29431721714,230701.60152079168,230566.91049511172,229952.30083761824,228923.62017034888,228802.16925470397
2023-04-28,226989.4539588258,236743.8647275517,234159.04899700216,233727.1341489545,231756.4339636915,231724.92634056602,231278.318253456,230564.83771638217,230450.0162073506
2023-05-01,226729.08883721713,236990.21895395,232784.1729840969,233321.702212741,231409.87436513047,231338.49989280815,230867.45704198955,230305.54472259025,230287.33709820185
2023-05-02,224751.6543980121,234335.5104060857,232032.66966998752,231701.22045744146,229563.92159560052,229353.92047263263,228865.19407777485,228392.31820098177,228370.02925174704
2023-05-03,224801.80705801584,234199.52158293096,232644.7264712603,232160.4708434204,229854.31044528927,229484.53931265353,228664.49372210662,228259.3591269401,228356.05722179514
2023-05-04,224008.2462484681,233250.97308293747,231852.82300769794,231185.35522587033,228889.5662663704,228530.39401545835,227766.72150645676,227292.76734768762,227447.0251964562
2023-05-05,228769.41263285524,239419.63186578781,238473.61924885784,237243.41302984458,234653.79418917076,234221.5721407403,233343.66588744053,232471.82374778896,232473.94642714897
2023-05-08,229336.18507598952,239673.80269604432,238600.8722610554,237969.23975786963,235325.75784230573,234865.37239171364,233981.84235143967,233014.15299205453,232948.1575400218
2023-05-09,227883.80450306146,237931.69073026473,237247.29599966464,236358.9236948662,233661.97229243562,233125.36604620793,232207.3503616394,231287.72469062326,231257.96209767618
2023-05-10,231884.3999085195,242044.0596743369,242911.50129637145,241793.89958799302,238665.53214983514,237881.32933416407,236788.67817865987,235513.59872535255,235371.87936229017
2023-05-11,232640.4018506458,241020.87008151851,244169.29284194316,243542.38514568747,240199.67792356008,239215.8238768978,237942.07154094148,236498.89615453756,236199.17437757374
2023-05-12,231805.97389150297,240540.48380904857,242656.67959563676,242252.33884517473,239026.76054964497,238142.39634323682,236918.19494344655,235555.69670233634,235336.46594594547
2023-05-15,233061.14533395504,242568.1068463639,242855.0064170672,242799.33063784405,239699.72641878293,238961.41694488915,237812.33468260613,236754.9177616102,236544.70555731942
2023-05-16,233325.03678323116,242405.93501997713,244732.4085653948,244721.46327569042,241197.74911040565,240149.53544611685,238798.05582965445,237362.0308167932,236925.8513933768
2023-05-17,237670.15851943186,247476.68748600746,248904.47472931532,249385.67407107152,245815.8063274221,244697.65225837665,243311.08273465734,241798.0396216177,241271.6545420139
2023-05-18,242084.44703209115,252335.46991692903,253089.2514474384,254091.96711560272,250465.71551425778,249344.33041922792,247913.58159219433,246226.61245636176,245620.7757242241
2023-05-19,241538.92206118169,251877.19142847336,252487.06744110573,253515.77859575048,250143.19301079414,249019.6528475708,247517.3642895295,245772.10273238353,245139.46806319672
2023-05-22,242350.03802456273,252523.80086887509,253245.3552145658,254626.21779411478,251049.18959217056,249898.95088202998,248378.3004559777,246367.293574738,245717.01986609667
2023-05-23,239277.93575472952,248675.72137467706,249639.58455683436,251061.70783529629,247716.84816893362,246742.41626955324,245266.48851216797,243268.95598869317,242525.09946479843
2023-05-24,239571.43542293235,248658.6058048262,251123.70916933642,252121.81971326188,248605.92859682676,247492.87545721716,245796.7452603308,243564.4262775206,242788.80150643463
2023-05-25,245400.90902618007,257513.77471496206,256559.38453958023,260937.51217913348,257035.11848581844,255484.04074874925,253284.30911881372,250081.583592054,248946.43332376875
2023-05-26,251670.99832634628,264347.802768367,262354.1492637801,267187.86996974546,263490.326565924,262386.9143783375,260042.81006408195,256391.02511391896,255203.7958511016
2023-05-30,252812.32271308795,265731.0203671957,263958.50082793145,269094.4211853314,265367.41009734664,264251.86460513243,261785.6460493344,257615.88369421184,256235.81519573086
2023-05-31,252895.6937797061,264826.5027756037,263883.25147293124,268325.8506732192,264857.6160166848,263868.5214372946,261524.1055127022,257381.54134530423,256021.94449687804
2023-06-01,255817.1626283029,267558.12094593234,268201.89354296617,273131.875543578,269269.64118600567,267926.3587903796,265367.57784692454,260943.55093512303,259449.36896586788
2023-06-02,257735.68921931827,269413.0506830023,270206.5196703909,274903.43892713776,270954.450735702,269514.00723039726,266987.9475372041,262672.8961470851,261262.72896237246
